,Country,Code,Year,Deaths_Recorded,Income classifications (World Bank (2017)),Deaths_Recorded_2019,Year_2019
496,Bahrain,BHR,1997,345,Upper-middle income,545,2019
497,Bahrain,BHR,1998,349,Upper-middle income,545,2019
498,Bahrain,BHR,1999,345,Upper-middle income,545,2019
499,Bahrain,BHR,2000,316,Upper-middle income,545,2019
500,Bahrain,BHR,2001,291,High income,545,2019
501,Bahrain,BHR,2002,327,High income,545,2019
502,Bahrain,BHR,2003,360,High income,545,2019
503,Bahrain,BHR,2004,363,High income,545,2019
504,Bahrain,BHR,2005,361,High income,545,2019
505,Bahrain,BHR,2006,357,High income,545,2019
506,Bahrain,BHR,2007,355,High income,545,2019
507,Bahrain,BHR,2008,356,High income,545,2019
508,Bahrain,BHR,2009,359,High income,545,2019
509,Bahrain,BHR,2010,365,High income,545,2019
510,Bahrain,BHR,2011,365,High income,545,2019
511,Bahrain,BHR,2012,364,High income,545,2019
512,Bahrain,BHR,2013,363,High income,545,2019
513,Bahrain,BHR,2014,371,High income,545,2019
514,Bahrain,BHR,2015,395,High income,545,2019
515,Bahrain,BHR,2016,421,High income,545,2019
516,Bahrain,BHR,2017,457,High income,545,2019
517,Bahrain,BHR,2018,497,High income,545,2019
518,Bahrain,BHR,2019,545,High income,545,2019
519,Bahrain,BHR,1987,,High income,545,2019
520,Bahrain,BHR,1988,,High income,545,2019
521,Bahrain,BHR,1989,,High income,545,2019
522,Bangladesh,BGD,1990,87248,Low income,105712,2019
523,Bangladesh,BGD,1991,80025,Low income,105712,2019
524,Bangladesh,BGD,1992,79353,Low income,105712,2019
525,Bangladesh,BGD,1993,78474,Low income,105712,2019
526,Bangladesh,BGD,1994,77515,Low income,105712,2019
527,Bangladesh,BGD,1995,78472,Low income,105712,2019
528,Bangladesh,BGD,1996,77380,Low income,105712,2019
529,Bangladesh,BGD,1997,76092,Low income,105712,2019
530,Bangladesh,BGD,1998,75334,Low income,105712,2019
531,Bangladesh,BGD,1999,74737,Low income,105712,2019
532,Bangladesh,BGD,2000,76854,Low income,105712,2019
533,Bangladesh,BGD,2001,76996,Low income,105712,2019
534,Bangladesh,BGD,2002,78795,Low income,105712,2019
535,Bangladesh,BGD,2003,81211,Low income,105712,2019
536,Bangladesh,BGD,2004,82303,Low income,105712,2019
537,Bangladesh,BGD,2005,84803,Low income,105712,2019
538,Bangladesh,BGD,2006,88159,Low income,105712,2019
539,Bangladesh,BGD,2007,89673,Low income,105712,2019
540,Bangladesh,BGD,2008,89227,Low income,105712,2019
541,Bangladesh,BGD,2009,89154,Low income,105712,2019
542,Bangladesh,BGD,2010,89731,Low income,105712,2019
543,Bangladesh,BGD,2011,85130,Low income,105712,2019
544,Bangladesh,BGD,2012,81879,Low income,105712,2019
545,Bangladesh,BGD,2013,83178,Low income,105712,2019
546,Bangladesh,BGD,2014,87284,Lower-middle income,105712,2019
547,Bangladesh,BGD,2015,88215,Lower-middle income,105712,2019
548,Bangladesh,BGD,2016,91417,Lower-middle income,105712,2019
549,Bangladesh,BGD,2017,98534,Lower-middle income,105712,2019
550,Bangladesh,BGD,2018,102094,Lower-middle income,105712,2019
551,Bangladesh,BGD,2019,105712,Lower-middle income,105712,2019
552,Bangladesh,BGD,1987,,Low income,105712,2019
553,Bangladesh,BGD,1988,,Low income,105712,2019
554,Bangladesh,BGD,1989,,Low income,105712,2019
555,Barbados,BRB,1990,135,Upper-middle income,157,2019
556,Barbados,BRB,1991,133,Upper-middle income,157,2019
557,Barbados,BRB,1992,136,Upper-middle income,157,2019
558,Barbados,BRB,1993,137,Upper-middle income,157,2019
559,Barbados,BRB,1994,139,Upper-middle income,157,2019
560,Barbados,BRB,1995,137,Upper-middle income,157,2019
561,Barbados,BRB,1996,136,Upper-middle income,157,2019
562,Barbados,BRB,1997,136,Upper-middle income,157,2019
563,Barbados,BRB,1998,131,Upper-middle income,157,2019
564,Barbados,BRB,1999,123,Upper-middle income,157,2019
565,Barbados,BRB,2000,122,High income,157,2019
566,Barbados,BRB,2001,119,Upper-middle income,157,2019
567,Barbados,BRB,2002,125,High income,157,2019
568,Barbados,BRB,2003,131,Upper-middle income,157,2019
569,Barbados,BRB,2004,133,Upper-middle income,157,2019
570,Barbados,BRB,2005,130,Upper-middle income,157,2019
571,Barbados,BRB,2006,132,High income,157,2019
572,Barbados,BRB,2007,132,High income,157,2019
573,Barbados,BRB,2008,131,High income,157,2019
574,Barbados,BRB,2009,125,High income,157,2019
575,Barbados,BRB,2010,126,High income,157,2019
576,Barbados,BRB,2011,127,High income,157,2019
577,Barbados,BRB,2012,129,High income,157,2019
578,Barbados,BRB,2013,131,High income,157,2019
579,Barbados,BRB,2014,134,High income,157,2019
580,Barbados,BRB,2015,137,High income,157,2019
581,Barbados,BRB,2016,139,High income,157,2019
582,Barbados,BRB,2017,142,High income,157,2019
583,Barbados,BRB,2018,147,High income,157,2019
584,Barbados,BRB,2019,157,High income,157,2019
585,Barbados,BRB,1987,,Upper-middle income,157,2019
586,Barbados,BRB,1988,,Upper-middle income,157,2019
587,Barbados,BRB,1989,,High income,157,2019
588,Belarus,BLR,1990,20601,Upper-middle income,20509,2019
589,Belarus,BLR,1991,21564,Upper-middle income,20509,2019
590,Belarus,BLR,1992,22490,Upper-middle income,20509,2019
591,Belarus,BLR,1993,24920,Upper-middle income,20509,2019
592,Belarus,BLR,1994,25213,Lower-middle income,20509,2019
593,Belarus,BLR,1995,26260,Lower-middle income,20509,2019
594,Belarus,BLR,1996,26113,Lower-middle income,20509,2019
595,Belarus,BLR,1997,26459,Lower-middle income,20509,2019
596,Belarus,BLR,1998,26939,Lower-middle income,20509,2019
597,Belarus,BLR,1999,27471,Lower-middle income,20509,2019
598,Belarus,BLR,2000,25883,Lower-middle income,20509,2019
599,Belarus,BLR,2001,27153,Lower-middle income,20509,2019
600,Belarus,BLR,2002,28272,Lower-middle income,20509,2019
601,Belarus,BLR,2003,27252,Lower-middle income,20509,2019
602,Belarus,BLR,2004,26414,Lower-middle income,20509,2019
603,Belarus,BLR,2005,26824,Lower-middle income,20509,2019
604,Belarus,BLR,2006,25558,Lower-middle income,20509,2019
605,Belarus,BLR,2007,23947,Upper-middle income,20509,2019
606,Belarus,BLR,2008,23936,Upper-middle income,20509,2019
607,Belarus,BLR,2009,23829,Upper-middle income,20509,2019
608,Belarus,BLR,2010,24210,Upper-middle income,20509,2019
609,Belarus,BLR,2011,24397,Upper-middle income,20509,2019
610,Belarus,BLR,2012,21450,Upper-middle income,20509,2019
611,Belarus,BLR,2013,20879,Upper-middle income,20509,2019
612,Belarus,BLR,2014,20565,Upper-middle income,20509,2019
613,Belarus,BLR,2015,20137,Upper-middle income,20509,2019
614,Belarus,BLR,2016,20064,Upper-middle income,20509,2019
615,Belarus,BLR,2017,20423,Upper-middle income,20509,2019
616,Belarus,BLR,2018,20236,Upper-middle income,20509,2019
617,Belarus,BLR,2019,20509,Upper-middle income,20509,2019
618,Belarus,BLR,1987,,Upper-middle income,20509,2019
619,Belarus,BLR,1988,,Upper-middle income,20509,2019
620,Belarus,BLR,1989,,Upper-middle income,20509,2019
621,Belgium,BEL,1990,23940,High income,19616,2019
622,Belgium,BEL,1991,23751,High income,19616,2019
623,Belgium,BEL,1992,23721,High income,19616,2019
624,Belgium,BEL,1993,23798,High income,19616,2019
625,Belgium,BEL,1994,23534,High income,19616,2019
626,Belgium,BEL,1995,23584,High income,19616,2019
627,Belgium,BEL,1996,23337,High income,19616,2019
628,Belgium,BEL,1997,23121,High income,19616,2019
629,Belgium,BEL,1998,22978,High income,19616,2019
630,Belgium,BEL,1999,22784,High income,19616,2019
631,Belgium,BEL,2000,22486,High income,19616,2019
632,Belgium,BEL,2001,22102,High income,19616,2019
633,Belgium,BEL,2002,22025,High income,19616,2019
634,Belgium,BEL,2003,21670,High income,19616,2019
635,Belgium,BEL,2004,21021,High income,19616,2019
636,Belgium,BEL,2005,20713,High income,19616,2019
637,Belgium,BEL,2006,20122,High income,19616,2019
638,Belgium,BEL,2007,19933,High income,19616,2019
639,Belgium,BEL,2008,19729,High income,19616,2019
640,Belgium,BEL,2009,19893,High income,19616,2019
641,Belgium,BEL,2010,19886,High income,19616,2019
642,Belgium,BEL,2011,19839,High income,19616,2019
643,Belgium,BEL,2012,20021,High income,19616,2019
644,Belgium,BEL,2013,19888,High income,19616,2019
645,Belgium,BEL,2014,19420,High income,19616,2019
646,Belgium,BEL,2015,19481,High income,19616,2019
647,Belgium,BEL,2016,19218,High income,19616,2019
648,Belgium,BEL,2017,19326,High income,19616,2019
649,Belgium,BEL,2018,19421,High income,19616,2019
650,Belgium,BEL,2019,19616,High income,19616,2019
651,Belgium,BEL,1987,,High income,19616,2019
652,Belgium,BEL,1988,,High income,19616,2019
653,Belgium,BEL,1989,,High income,19616,2019
654,Belize,BLZ,1990,56,Lower-middle income,138,2019
655,Belize,BLZ,1991,55,Lower-middle income,138,2019
656,Belize,BLZ,1992,56,Lower-middle income,138,2019
657,Belize,BLZ,1993,58,Lower-middle income,138,2019
658,Belize,BLZ,1994,61,Lower-middle income,138,2019
659,Belize,BLZ,1995,64,Lower-middle income,138,2019
660,Belize,BLZ,1996,69,Lower-middle income,138,2019
661,Belize,BLZ,1997,77,Lower-middle income,138,2019
662,Belize,BLZ,1998,85,Lower-middle income,138,2019
663,Belize,BLZ,1999,91,Lower-middle income,138,2019
664,Belize,BLZ,2000,93,Lower-middle income,138,2019
665,Belize,BLZ,2001,85,Lower-middle income,138,2019
666,Belize,BLZ,2002,80,Upper-middle income,138,2019
667,Belize,BLZ,2003,80,Upper-middle income,138,2019
668,Belize,BLZ,2004,81,Upper-middle income,138,2019
669,Belize,BLZ,2005,81,Upper-middle income,138,2019
670,Belize,BLZ,2006,82,Upper-middle income,138,2019
671,Belize,BLZ,2007,83,Upper-middle income,138,2019
672,Belize,BLZ,2008,83,Lower-middle income,138,2019
673,Belize,BLZ,2009,86,Lower-middle income,138,2019
674,Belize,BLZ,2010,90,Lower-middle income,138,2019
675,Belize,BLZ,2011,92,Lower-middle income,138,2019
676,Belize,BLZ,2012,94,Upper-middle income,138,2019
677,Belize,BLZ,2013,99,Upper-middle income,138,2019
678,Belize,BLZ,2014,106,Upper-middle income,138,2019
679,Belize,BLZ,2015,113,Upper-middle income,138,2019
680,Belize,BLZ,2016,118,Upper-middle income,138,2019
681,Belize,BLZ,2017,123,Upper-middle income,138,2019
682,Belize,BLZ,2018,132,Upper-middle income,138,2019
683,Belize,BLZ,2019,138,Upper-middle income,138,2019
684,Belize,BLZ,1987,,Lower-middle income,138,2019
685,Belize,BLZ,1988,,Lower-middle income,138,2019
686,Belize,BLZ,1989,,Lower-middle income,138,2019
687,Benin,BEN,1990,1516,Low income,1938,2019
688,Benin,BEN,1991,1528,Low income,1938,2019
689,Benin,BEN,1992,1529,Low income,1938,2019
690,Benin,BEN,1993,1529,Low income,1938,2019
691,Benin,BEN,1994,1544,Low income,1938,2019
692,Benin,BEN,1995,1553,Low income,1938,2019
693,Benin,BEN,1996,1571,Low income,1938,2019
694,Benin,BEN,1997,1564,Low income,1938,2019
695,Benin,BEN,1998,1569,Low income,1938,2019
696,Benin,BEN,1999,1571,Low income,1938,2019
697,Benin,BEN,2000,1586,Low income,1938,2019
698,Benin,BEN,2001,1588,Low income,1938,2019
699,Benin,BEN,2002,1604,Low income,1938,2019
700,Benin,BEN,2003,1609,Low income,1938,2019
701,Benin,BEN,2004,1610,Low income,1938,2019
702,Benin,BEN,2005,1608,Low income,1938,2019
703,Benin,BEN,2006,1629,Low income,1938,2019
704,Benin,BEN,2007,1642,Low income,1938,2019
705,Benin,BEN,2008,1690,Low income,1938,2019
706,Benin,BEN,2009,1744,Low income,1938,2019
707,Benin,BEN,2010,1785,Low income,1938,2019
708,Benin,BEN,2011,1831,Low income,1938,2019
709,Benin,BEN,2012,1862,Low income,1938,2019
710,Benin,BEN,2013,1895,Low income,1938,2019
711,Benin,BEN,2014,1912,Low income,1938,2019
712,Benin,BEN,2015,1931,Low income,1938,2019
713,Benin,BEN,2016,1935,Low income,1938,2019
714,Benin,BEN,2017,1946,Low income,1938,2019
715,Benin,BEN,2018,1933,Low income,1938,2019
716,Benin,BEN,2019,1938,Low income,1938,2019
717,Benin,BEN,1987,,Low income,1938,2019
718,Benin,BEN,1988,,Low income,1938,2019
719,Benin,BEN,1989,,Low income,1938,2019
720,Bermuda,BMU,1990,58,High income,61,2019
721,Bermuda,BMU,1991,56,High income,61,2019
722,Bermuda,BMU,1992,54,High income,61,2019
723,Bermuda,BMU,1993,54,High income,61,2019
724,Bermuda,BMU,1994,53,High income,61,2019
725,Bermuda,BMU,1995,51,High income,61,2019
726,Bermuda,BMU,1996,52,High income,61,2019
727,Bermuda,BMU,1997,50,High income,61,2019
728,Bermuda,BMU,1998,49,High income,61,2019
729,Bermuda,BMU,1999,49,High income,61,2019
730,Bermuda,BMU,2000,49,High income,61,2019
731,Bermuda,BMU,2001,48,High income,61,2019
732,Bermuda,BMU,2002,48,High income,61,2019
733,Bermuda,BMU,2003,48,High income,61,2019
734,Bermuda,BMU,2004,48,High income,61,2019
735,Bermuda,BMU,2005,48,High income,61,2019
736,Bermuda,BMU,2006,49,High income,61,2019
737,Bermuda,BMU,2007,50,High income,61,2019
738,Bermuda,BMU,2008,50,High income,61,2019
739,Bermuda,BMU,2009,51,High income,61,2019
740,Bermuda,BMU,2010,51,High income,61,2019
741,Bermuda,BMU,2011,52,High income,61,2019
742,Bermuda,BMU,2012,53,High income,61,2019
743,Bermuda,BMU,2013,55,High income,61,2019
744,Bermuda,BMU,2014,56,High income,61,2019
745,Bermuda,BMU,2015,57,High income,61,2019
746,Bermuda,BMU,2016,58,High income,61,2019
747,Bermuda,BMU,2017,59,High income,61,2019
748,Bermuda,BMU,2018,60,High income,61,2019
749,Bermuda,BMU,2019,61,High income,61,2019
750,Bermuda,BMU,1987,,High income,61,2019
751,Bermuda,BMU,1988,,High income,61,2019
752,Bermuda,BMU,1989,,High income,61,2019
753,Bhutan,BTN,1990,209,Low income,332,2019
754,Bhutan,BTN,1991,212,Low income,332,2019
755,Bhutan,BTN,1992,216,Low income,332,2019
756,Bhutan,BTN,1993,219,Low income,332,2019
757,Bhutan,BTN,1994,223,Low income,332,2019
758,Bhutan,BTN,1995,226,Low income,332,2019
759,Bhutan,BTN,1996,226,Low income,332,2019
760,Bhutan,BTN,1997,232,Low income,332,2019
761,Bhutan,BTN,1998,236,Low income,332,2019
762,Bhutan,BTN,1999,237,Low income,332,2019
763,Bhutan,BTN,2000,245,Low income,332,2019
764,Bhutan,BTN,2001,249,Low income,332,2019
765,Bhutan,BTN,2002,252,Low income,332,2019
766,Bhutan,BTN,2003,258,Low income,332,2019
767,Bhutan,BTN,2004,262,Low income,332,2019
768,Bhutan,BTN,2005,266,Low income,332,2019
769,Bhutan,BTN,2006,271,Lower-middle income,332,2019
770,Bhutan,BTN,2007,276,Lower-middle income,332,2019
771,Bhutan,BTN,2008,280,Lower-middle income,332,2019
772,Bhutan,BTN,2009,286,Lower-middle income,332,2019
773,Bhutan,BTN,2010,290,Lower-middle income,332,2019
774,Bhutan,BTN,2011,294,Lower-middle income,332,2019
775,Bhutan,BTN,2012,298,Lower-middle income,332,2019
776,Bhutan,BTN,2013,301,Lower-middle income,332,2019
777,Bhutan,BTN,2014,305,Lower-middle income,332,2019
778,Bhutan,BTN,2015,310,Lower-middle income,332,2019
779,Bhutan,BTN,2016,315,Lower-middle income,332,2019
780,Bhutan,BTN,2017,320,Lower-middle income,332,2019
781,Bhutan,BTN,2018,326,Lower-middle income,332,2019
782,Bhutan,BTN,2019,332,Lower-middle income,332,2019
783,Bhutan,BTN,1987,,Low income,332,2019
784,Bhutan,BTN,1988,,Low income,332,2019
785,Bhutan,BTN,1989,,Low income,332,2019
786,Bolivia,BOL,1990,2979,Lower-middle income,3529,2019
787,Bolivia,BOL,1991,2916,Lower-middle income,3529,2019
788,Bolivia,BOL,1992,2846,Lower-middle income,3529,2019
789,Bolivia,BOL,1993,2806,Lower-middle income,3529,2019
790,Bolivia,BOL,1994,2733,Lower-middle income,3529,2019
791,Bolivia,BOL,1995,2717,Lower-middle income,3529,2019
792,Bolivia,BOL,1996,2669,Lower-middle income,3529,2019
793,Bolivia,BOL,1997,2678,Lower-middle income,3529,2019
794,Bolivia,BOL,1998,2666,Lower-middle income,3529,2019
795,Bolivia,BOL,1999,2659,Lower-middle income,3529,2019
796,Bolivia,BOL,2000,2637,Lower-middle income,3529,2019
797,Bolivia,BOL,2001,2607,Lower-middle income,3529,2019
798,Bolivia,BOL,2002,2584,Lower-middle income,3529,2019
799,Bolivia,BOL,2003,2573,Lower-middle income,3529,2019
800,Bolivia,BOL,2004,2550,Lower-middle income,3529,2019
801,Bolivia,BOL,2005,2551,Lower-middle income,3529,2019
802,Bolivia,BOL,2006,2570,Lower-middle income,3529,2019
803,Bolivia,BOL,2007,2589,Lower-middle income,3529,2019
804,Bolivia,BOL,2008,2626,Lower-middle income,3529,2019
805,Bolivia,BOL,2009,2672,Lower-middle income,3529,2019
806,Bolivia,BOL,2010,2727,Lower-middle income,3529,2019
807,Bolivia,BOL,2011,2803,Lower-middle income,3529,2019
808,Bolivia,BOL,2012,2877,Lower-middle income,3529,2019
809,Bolivia,BOL,2013,2955,Lower-middle income,3529,2019
810,Bolivia,BOL,2014,3036,Lower-middle income,3529,2019
811,Bolivia,BOL,2015,3114,Lower-middle income,3529,2019
812,Bolivia,BOL,2016,3203,Lower-middle income,3529,2019
813,Bolivia,BOL,2017,3301,Lower-middle income,3529,2019
814,Bolivia,BOL,2018,3418,Lower-middle income,3529,2019
815,Bolivia,BOL,2019,3529,Lower-middle income,3529,2019
816,Bolivia,BOL,1987,,Lower-middle income,3529,2019
817,Bolivia,BOL,1988,,Lower-middle income,3529,2019
818,Bolivia,BOL,1989,,Lower-middle income,3529,2019
819,Bosnia and Herzegovina,BIH,1990,6205,Not categorized,8700,2019
820,Bosnia and Herzegovina,BIH,1991,6880,Not categorized,8700,2019
821,Bosnia and Herzegovina,BIH,1992,6946,Lower-middle income,8700,2019
822,Bosnia and Herzegovina,BIH,1993,7152,Low income,8700,2019
823,Bosnia and Herzegovina,BIH,1994,7252,Low income,8700,2019
824,Bosnia and Herzegovina,BIH,1995,7310,Low income,8700,2019
825,Bosnia and Herzegovina,BIH,1996,7254,Low income,8700,2019
826,Bosnia and Herzegovina,BIH,1997,7184,Low income,8700,2019
827,Bosnia and Herzegovina,BIH,1998,6887,Lower-middle income,8700,2019
828,Bosnia and Herzegovina,BIH,1999,6936,Lower-middle income,8700,2019
829,Bosnia and Herzegovina,BIH,2000,7160,Lower-middle income,8700,2019
830,Bosnia and Herzegovina,BIH,2001,7358,Lower-middle income,8700,2019
831,Bosnia and Herzegovina,BIH,2002,7564,Lower-middle income,8700,2019
832,Bosnia and Herzegovina,BIH,2003,7649,Lower-middle income,8700,2019
833,Bosnia and Herzegovina,BIH,2004,7625,Lower-middle income,8700,2019
834,Bosnia and Herzegovina,BIH,2005,7990,Lower-middle income,8700,2019
835,Bosnia and Herzegovina,BIH,2006,7878,Lower-middle income,8700,2019
836,Bosnia and Herzegovina,BIH,2007,8342,Lower-middle income,8700,2019
837,Bosnia and Herzegovina,BIH,2008,7981,Upper-middle income,8700,2019
838,Bosnia and Herzegovina,BIH,2009,8092,Upper-middle income,8700,2019
839,Bosnia and Herzegovina,BIH,2010,8122,Upper-middle income,8700,2019
840,Bosnia and Herzegovina,BIH,2011,8230,Upper-middle income,8700,2019
841,Bosnia and Herzegovina,BIH,2012,8197,Upper-middle income,8700,2019
842,Bosnia and Herzegovina,BIH,2013,8347,Upper-middle income,8700,2019
843,Bosnia and Herzegovina,BIH,2014,8450,Upper-middle income,8700,2019
